Title,Price,Brand,Model,Condition,Type,Description,URL
Delivery,13700,Msi,,Used,Laptop,"KALOC X4 TV Wall Mount Bracket Holder Stand MAX Load 31.8 KG For 32-60""",https://www.olx.com.pk/item/kaloc-x4-tv-wall-mount-bracket-holder-stand-max-load-31-8-kg-for-32-60-iid-ev481079-1
Delivery,37500,Msi,,Used,Laptop,"Upgrade Your Setup with NB North Bayou Ergonomics Interactive Dual Monitor Arm: Effortlessly Adjustable Desk Mount for 24""-32"" Screens - Perfect for Gaming and Workstations! (NB32-B)",https://www.olx.com.pk/item/upgrade-your-setup-with-nb-north-bayou-ergonomics-interactive-dual-monitor-arm-effortlessly-adjustable-desk-mount-for-24-32-screens-perfect-for-gaming-and-workstations-nb32-b-iid-ev481056-1
Delivery,14999,Msi,,Used,Laptop,"LB-T022 Double Screen Stand - Fully Adjustable Computer Monitor Desk Mount Arms, Supports Monitors Up To 32 KG, Max 100 x 100 VESA, Rotation & Tilt, Black",https://www.olx.com.pk/item/lb-t022-double-screen-stand-fully-adjustable-computer-monitor-desk-mount-arms-supports-monitors-up-to-32-kg-max-100-x-100-vesa-rotation-tilt-black-iid-ev481046-1
Delivery,17500,Msi,,Used,Laptop,"""Maximize Efficiency: Dual Laptop and Monitor Stand with Clamp/Grommet Base - Elevate Your Workspace with Adjustable Desk Mount and Ventilated Tray for Enhanced Productivity and Comfort""",https://www.olx.com.pk/item/maximize-efficiency-dual-laptop-and-monitor-stand-with-clamp-grommet-base-elevate-your-workspace-with-adjustable-desk-mount-and-ventilated-tray-for-enhanced-productivity-and-comfort-iid-ev481060-1
Delivery,19700,Msi,,Used,Laptop,"NB North Bayou H100 Gas-Strut 22-35"" LCD LED Monitor Holder Arm Full Motion Monitor Desk",https://www.olx.com.pk/item/nb-north-bayou-h100-gas-strut-22-35-lcd-led-monitor-holder-arm-full-motion-monitor-desk-iid-ev481076-1
Delivery,41750,Msi,,Used,Laptop,"Introducing the NB Ava1500-60-1p Height-Adjustable Mobile Cart Stand, engineered for heavy-duty use and mobility, equipped with wheels, designed to accommodate LCD, LED, OLED, and Plasma flat screens ranging from 32 to 75 inches.",https://www.olx.com.pk/item/introducing-the-nb-ava1500-60-1p-height-adjustable-mobile-cart-stand-engineered-for-heavy-duty-use-and-mobility-equipped-with-wheels-designed-to-accommodate-lcd-led-oled-and-plasma-flat-screens-ranging-from-32-to-75-inches-iid-ev481062-1
Delivery,17999,Msi,,Used,Laptop,"North Bayou Dual Monitor Desk Mount Stand - Full Motion Swivel Arm for 17-27"" Screens (S400)",https://www.olx.com.pk/item/north-bayou-dual-monitor-desk-mount-stand-full-motion-swivel-arm-for-17-27-screens-s400-iid-ev481040-1
Delivery,1550,Msi,,Used,Laptop,"Rs 2,000 23% 220-Watt Power Inverter 12V to 220W - Compact DC to AC Mini UPS for Portable Energy Solutions",https://www.olx.com.pk/item/220-watt-power-inverter-12v-to-220w-compact-dc-to-ac-mini-ups-for-portable-energy-solutions-iid-ev490989-1
Delivery,651000,Msi,,Used,Laptop,"Rs 2,500 74% High Quality Portable Mesh Nebulizer Machine for Kids &Adults | Silent Electric& Cell Operated Inhaler for Asthma, Cough &Cold Relief | Handheld Mini Nebulizer for Home,Travel & Hospital Use",https://www.olx.com.pk/item/high-quality-portable-mesh-nebulizer-machine-for-kids-adults-silent-electric-cell-operated-inhaler-for-asthma-cough-cold-relief-handheld-mini-nebulizer-for-home-travel-hospital-use-iid-ev491271-1
Featured,60900,Msi,,Used,Laptop,"Lenovo T480 i7 8th Gen 8GB RAM 256GB SSD FHD Backlite Keyboard ! Saddar, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-t480-i7-8th-gen-8gb-ram-256gb-ssd-fhd-backlite-keyboard-iid-1109324250
Featured,77999,Msi,,Used,Laptop,"hp elitebook g8 830 - core i5 11th generations- 100% original imported Gulzar Colony, Gujranwala•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-g8-830-core-i5-11th-generations-100-original-imported-iid-1109061612
Featured,1000,Msi,,Used,Laptop,"MacBook Air (M1 CHIP) (2020) (8/256gb) Quantity Available Chungi No 6, Multan•4 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-air-m1-chip-2020-8256gb-quantity-available-iid-1096099747
Featured,1000,Msi,,Used,Laptop,"Dell G15 5511 G series Corei7-11 Generation/Gaming Laptop 9th Avenue, Islamabad•1 week ago Call Chat",https://www.olx.com.pk/item/dell-g15-5511-g-series-corei7-11-generationgaming-laptop-iid-1109252610
Featured,76900,Msi,,Used,Laptop,"HP Probook 445G7 Ryzen 7 4700U = i7 11th Gen 16GB RAM 256GB SSD ! Saddar, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/hp-probook-445g7-ryzen-7-4700u-i7-11th-gen-16gb-ram-256gb-ssd-iid-1109325173
Featured,38000,Msi,,Used,Laptop,"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-laptop-i3-i5-i7-5th-6th-7th-8th-10th-gen-elitebook-probook-laptops-iid-1097101452
Featured,1000,Msi,,Used,Laptop,"Dell XPS 13 9300 10th Gen Core i7 | Ultra Premium Laptop Stock Availab Cantt, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/dell-xps-13-9300-10th-gen-core-i7-ultra-premium-laptop-stock-availab-iid-1108693202
Featured,32000,Msi,,Used,Laptop,"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/core-i5-8th-gen-8gb-ram-128gb-ssd-gaming-laptop-iid-1106630872
Featured,1000,Msi,,Used,Laptop,"Asus Tuf tuff RTX 3050 Gaming Laptop for sale Omen Victus LOQ Legion E-11/4, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/asus-tuf-tuff-rtx-3050-gaming-laptop-for-sale-omen-victus-loq-legion-iid-1108647459
Delivery,12499,Msi,,Used,Laptop,"Rs 24,999 50% Hyper Bolt Power Bank",https://www.olx.com.pk/item/hyper-bolt-power-bank-iid-ev490541-1
Delivery,19800,Msi,,Used,Laptop,"Rs 25,000 21% Ronin Majestik Audio | R-3015 Sound Bar",https://www.olx.com.pk/item/ronin-majestik-audio-r-3015-sound-bar-iid-ev490742-1
Delivery,999000,Msi,,Used,Laptop,"Rs 1,999 50% OPPO Fast Charging VOOC USB Type C Cable",https://www.olx.com.pk/item/oppo-fast-charging-vooc-usb-type-c-cable-iid-ev323875-1
Delivery,1470,Msi,,Used,Laptop,"Rs 2,800 48% P9 Wireless Bluetooth Headphones with Mic – Hi-Fi Sound, Noise Cancelling, Foldable Over-Ear – Best for Music, Gaming, Calls – Long Battery – Compatible with Android, iPhone – Best Wireless Headphones",https://www.olx.com.pk/item/p9-wireless-bluetooth-headphones-with-mic-hi-fi-sound-noise-cancelling-foldable-over-ear-best-for-music-gaming-calls-long-battery-compatible-with-android-iphone-best-wireless-headphones-iid-ev490668-1
Delivery,1900,Msi,,Used,Laptop,"Portable X 822 Hi Fi Audio Round Wireless Bluetooth Speakers, 10 hrs",https://www.olx.com.pk/item/portable-x-822-hi-fi-audio-round-wireless-bluetooth-speakers-10-hrs-iid-ev490590-1
Delivery,3399,Msi,,Used,Laptop,"Rs 4,500 24% Jmary MK-85 Rotating Foldable Desktop Laptop Stand",https://www.olx.com.pk/item/jmary-mk-85-rotating-foldable-desktop-laptop-stand-iid-ev490422-1
Delivery,15999,Msi,,Used,Laptop,"Rs 17,000 6% A11102 14-Inch Ring Light for TikTok and YouTube Live Streaming",https://www.olx.com.pk/item/a11102-14-inch-ring-light-for-tiktok-and-youtube-live-streaming-iid-ev487512-1
Delivery,7999,Msi,,Used,Laptop,"Rs 8,500 6% VM800 Condenser Microphone Kit: Complete Set with V8 Mixer, Stand, and Pop Filter for Streaming, Gaming, and Music Recording",https://www.olx.com.pk/item/vm800-condenser-microphone-kit-complete-set-with-v8-mixer-stand-and-pop-filter-for-streaming-gaming-and-music-recording-iid-ev487520-1
Delivery,8499,Msi,,Used,Laptop,"Rs 9,000 6% PF-45 LED Ring Light with Adjustable Stand for YouTube, Live Streaming, and Photography",https://www.olx.com.pk/item/pf-45-led-ring-light-with-adjustable-stand-for-youtube-live-streaming-and-photography-iid-ev487523-1
Featured,18999,Msi,,Used,Laptop,"HP core i5 laptop 2.40ghz 4gb ram 250gb rom camera Ayub National Park, Rawalpindi•3 weeks ago Call Chat",https://www.olx.com.pk/item/hp-core-i5-laptop-240ghz-4gb-ram-250gb-rom-camera-iid-1108964301
Featured,57000,Msi,,Used,Laptop,"HP EliteBook 840 G5 - Business Laptop Gulshan-e-Iqbal Town, Karachi•2 days ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g5-business-laptop-iid-1108750961
Featured,1000,Msi,,Used,Laptop,"Hp Elitebook | 650 G9 Core i5 12th Genration | 16GB RAM | imported Cavalry Ground, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-650-g9-core-i5-12th-genration-16gb-ram-imported-iid-1107180677
Featured,45000,Msi,,Used,Laptop,"Lenovo IdeaPad | 81V5 Ryzen 3 3200U 2GB Dedicated Graphics | imported Gulberg, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-ideapad-81v5-ryzen-3-3200u-2gb-dedicated-graphics-imported-iid-1096932936
Featured,18000,Msi,,Used,Laptop,"HP PROBOOK 6460b | core i5/2nd Gen | 6470b | i5/3rd Gen | Gen A+ stock Saddar, Karachi•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-probook-6460b-core-i52nd-gen-6470b-i53rd-gen-gen-a-stock-iid-1104992951
Featured,44000,Msi,,Used,Laptop,"Apple MacBook Air 2015 Core i5 8GB/128GB Laptop For Sale Gulberg, Islamabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/apple-macbook-air-2015-core-i5-8gb128gb-laptop-for-sale-iid-1107718338
Featured,5000,Msi,,Used,Laptop,"Alien ware M18 Ci9 13th Gen 64/2Tb RTX 4080 12gb 480HTZ Bank Road, Rawalpindi•3 weeks ago Call Chat",https://www.olx.com.pk/item/alien-ware-m18-ci9-13th-gen-642tb-rtx-4080-12gb-480htz-iid-1108578566
Featured,22500,Msi,,Used,Laptop,"HP Pavilion G6 2000 Series Laptop i5 3rd Gen Garden West, Karachi•6 days ago Chat",https://www.olx.com.pk/item/hp-pavilion-g6-2000-series-laptop-i5-3rd-gen-iid-1109367166
Featured,1000,Msi,,Used,Laptop,"Huawei MateBook D15 Slim | Core i5 11th Gen | 8GB RAM | 512GB SSD Gulberg 2, Lahore•3 days ago Call Chat",https://www.olx.com.pk/item/huawei-matebook-d15-slim-core-i5-11th-gen-8gb-ram-512gb-ssd-iid-1109491541
Delivery,8000,Msi,,Used,Laptop,"Rs 15,000 47% Wall mount for TV - cantilever Mound HY206E",https://www.olx.com.pk/item/wall-mount-for-tv-cantilever-mound-hy206e-iid-ev487537-1
Delivery,14850,Msi,,Used,Laptop,"Rs 20,000 26% KLC-M520 Soporte Monitor Mount for 17''-35'' TV and Monitor",https://www.olx.com.pk/item/klc-m520-soporte-monitor-mount-for-17-35-tv-and-monitor-iid-ev487540-1
Delivery,19000,Msi,,Used,Laptop,H8 Screen Bracket TV Stand Rotating Wall Mount Universal Hole Distance Strengthened Double Arm TV Stand TV Wall,https://www.olx.com.pk/item/h8-screen-bracket-tv-stand-rotating-wall-mount-universal-hole-distance-strengthened-double-arm-tv-stand-tv-wall-iid-ev487541-1
Delivery,5999,Msi,,Used,Laptop,"Rs 16,000 63% Wireless Lavalier Microphone for iPhone/Android/Camera/PC/Laptop, Professional USB C Wireless Lapel Mic Included Noise Reduction, 48H Battery for Vlog, Video Recording, Live Streaming",https://www.olx.com.pk/item/wireless-lavalier-microphone-for-iphone-android-camera-pc-laptop-professional-usb-c-wireless-lapel-mic-included-noise-reduction-48h-battery-for-vlog-video-recording-live-streaming-iid-ev415309-1
Delivery,650000,Msi,,Used,Laptop,Rs 999 35% Samsung AKG Wired Earbuds with Microphone - USB Type C,https://www.olx.com.pk/item/samsung-akg-wired-earbuds-with-microphone-usb-type-c-iid-ev388126-1
Delivery,1995,Msi,,Used,Laptop,"Rs 2,999 33% SG-250 Racer Series 40W Fast Charger with Dual Ports: PD20W and USB 20W",https://www.olx.com.pk/item/sg-250-racer-series-40w-fast-charger-with-dual-ports-pd20w-and-usb-20w-iid-ev388172-1
Delivery,5655,Msi,,Used,Laptop,"Rs 16,499 66% Professional Wireless Lavalier Microphone for iPhone, Android, Camera, PC, and Laptop - Includes USB C Lapel Mic with Noise Reduction and 48-Hour Battery Life",https://www.olx.com.pk/item/professional-wireless-lavalier-microphone-for-iphone-android-camera-pc-and-laptop-includes-usb-c-lapel-mic-with-noise-reduction-and-48-hour-battery-life-iid-ev388197-1
Delivery,5500,Msi,,Used,Laptop,"Rs 8,500 35% BX-624 65W GaN Charger with Dual Type-C PD Ports and USB-A QC 3.0, Includes 60W PD Cable, 1 Year Warranty",https://www.olx.com.pk/item/bx-624-65w-gan-charger-with-dual-type-c-pd-ports-and-usb-a-qc-3-0-includes-60w-pd-cable-1-year-warranty-iid-ev388204-1
Delivery,4750,Msi,,Used,Laptop,SPB-619 Reflect 10000mAh Solar Power Bank with LED Display,https://www.olx.com.pk/item/spb-619-reflect-10000mah-solar-power-bank-with-led-display-iid-ev388176-1
Featured,62000,Msi,,Good,Laptop,"HP EliteBook 840 G5 Laptop 8GB/256GB SSD Slim & Clean I-10, Islamabad•1 week ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g5-laptop-8gb256gb-ssd-slim-clean-iid-1109326737
Featured,1000,Msi,,Used,Laptop,"Dell XPS 9310 i7 11th Generation 32GB Ram/ 1TB Rom Johar Town Phase 2, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-xps-9310-i7-11th-generation-32gb-ram-1tb-rom-iid-1109132152
Featured,32500,Msi,,Good,Laptop,"Microsoft Surface Pro i5 7thGen. 8/256 |4k| 2 in 1 |with sim working Mall Road, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-pro-i5-7thgen-8256-4k-2-in-1-with-sim-working-iid-1108781812
Featured,37000,Msi,,Used,Laptop,"HP ZBook 15 G2 Workstation | i7-4| 16GB RAM | SSD | Powerful Performan Ghazi Road, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/hp-zbook-15-g2-workstation-i7-4-16gb-ram-ssd-powerful-performan-iid-1109164623
Featured,53000,Msi,,Used,Laptop,"Lenovo ThinkPad T490s Core i5 8th Gen | 8GB | 256GB SSD Stock Laptop Mall Road, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-t490s-core-i5-8th-gen-8gb-256gb-ssd-stock-laptop-iid-1109104186
Featured,68000,Msi,,Used,Laptop,"HP Elitebook 840 G6--Touchscreen!slim!Premium bussiness Series Model Town Link Road, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g6-touchscreenslimpremium-bussiness-series-iid-1109251565
Featured,1000,Msi,,Used,Laptop,"Microsoft Surface 4 i7 11th gen 16gb 512gb 13.5 touchscreen Saddar Town, Karachi•5 days ago Call Chat",https://www.olx.com.pk/item/microsoft-surface-4-i7-11th-gen-16gb-512gb-135-touchscreen-iid-1109444628
Featured,2000,Msi,,Used,Laptop,"HP Victus 15 4050 with warranty I-8, Islamabad•2 days ago Call Chat",https://www.olx.com.pk/item/hp-victus-15-4050-with-warranty-iid-1109493226
Featured,3000,Msi,,Used,Laptop,"Gaming Laptop Alienware M15 R7 i7 12700H 3070 Ti 32GB Ram 240HZ QHD Defence View Phase 2, Karachi•13 hours ago Chat",https://www.olx.com.pk/item/gaming-laptop-alienware-m15-r7-i7-12700h-3070-ti-32gb-ram-240hz-qhd-iid-1109572764
Delivery,3000,Msi,,Used,Laptop,"Rs 5,000 40% 160GB Preloaded PC Games Hard Disk – Includes Forza Horizon 5 – Plug & Play Ready",https://www.olx.com.pk/item/160gb-preloaded-pc-games-hard-disk-includes-forza-horizon-5-plug-play-ready-iid-ev480566-1
Delivery,3000,Msi,,Used,Laptop,"Rs 5,000 40% 160GB Preloaded PC Games Hard Disk – Includes Red Dead Redemption 2 – Plug & Play Ready",https://www.olx.com.pk/item/160gb-preloaded-pc-games-hard-disk-includes-red-dead-redemption-2-plug-play-ready-iid-ev480564-1
Delivery,22999,Msi,,Used,Laptop,"Rs 25,999 12% NB North Bayou H180 Gas Strut Dual Monitor Mount - Adjustable Desk Arm for 22-32 Inch Screens",https://www.olx.com.pk/item/nb-north-bayou-h180-gas-strut-dual-monitor-mount-adjustable-desk-arm-for-22-32-inch-screens-iid-ev487551-1
Delivery,20999,Msi,,Used,Laptop,"Rs 23,100 9% North Bayou G35 Dual Monitor Mount – Full Motion Swivel Arm for 22”-32” LED/LCD – Heavy Duty",https://www.olx.com.pk/item/north-bayou-g35-dual-monitor-mount-full-motion-swivel-arm-for-22-32-led-lcd-heavy-duty-iid-ev487552-1
Delivery,749000,Msi,,Used,Laptop,"Rs 1,999 63% Ronin Original Type c to C Cable -Ronin R2040 Type c to C Cable Fast Charging Cable",https://www.olx.com.pk/item/ronin-original-type-c-to-c-cable-ronin-r2040-type-c-to-c-cable-fast-charging-cable-iid-ev490186-1
Delivery,599000,Msi,,Used,Laptop,"Rs 1,999 70% 4 in 1 65W Fast Charging USB To Type C PD Cable Fast Charger For iPhone 15 14 13 Pro Max Xiaomi Samsung Huawei PD Mobile Phone Cable",https://www.olx.com.pk/item/4-in-1-65w-fast-charging-usb-to-type-c-pd-cable-fast-charger-for-iphone-15-14-13-pro-max-xiaomi-samsung-huawei-pd-mobile-phone-cable-iid-ev490150-1
Delivery,23500,Msi,,Used,Laptop,"Rs 29,999 22% HEAVY DUTY KALOC 4 SCREEN MONITOR STAND (KLC-DW240-J)",https://www.olx.com.pk/item/heavy-duty-kaloc-4-screen-monitor-stand-klc-dw240-j-iid-ev487543-1
Delivery,639000,Msi,,Used,Laptop,Rs 999 36% Smart Belt Electric Vibrational Posture Corrector Comfortable Adjustable Therapy for Upper Lower Back Shoulder Pain Relief Back Brace Smart belt with USB Support charger,https://www.olx.com.pk/item/smart-belt-electric-vibrational-posture-corrector-comfortable-adjustable-therapy-for-upper-lower-back-shoulder-pain-relief-back-brace-smart-belt-with-usb-support-charger-iid-ev487713-1
Delivery,1519,Msi,,Used,Laptop,"Rs 2,099 28% Extension Board, Extension board with USB, SpeedX 304PUC Extension board heavy duty, Extension lead with Mobile charging ports, for Washing Machine, Pedestal Fan, LED, Extension wire, Extension board",https://www.olx.com.pk/item/extension-board-extension-board-with-usb-speedx-304puc-extension-board-heavy-duty-extension-lead-with-mobile-charging-ports-for-washing-machine-pedestal-fan-led-extension-wire-extension-board-iid-ev479716-1
Featured,4200,Msi,,Used,Laptop,"Laptop Bag | OFC Bag | Bag Pack | Safety Bag Urban Villas, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/laptop-bag-ofc-bag-bag-pack-safety-bag-iid-1109276137
Featured,48999,Msi,,Used,Laptop,"Dell Latitude 3300 | Budget Business Laptop | Fast SSD | Saddar, Karachi•5 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3300-budget-business-laptop-fast-ssd-iid-1109449944
Featured,55000,Msi,,Used,Laptop,"All Brands Rugged Laptops & Tablets Available at TRL Cantt, Lahore•6 days ago Call Chat",https://www.olx.com.pk/item/all-brands-rugged-laptops-tablets-available-at-trl-iid-1109401558
Featured,33000,Msi,,Used,Laptop,"Fujitsu Lifebook A576 – Core i5 6th Gen – 8GB – 180GB SSD – 15.6” Korangi, Karachi•1 week ago Call Chat",https://www.olx.com.pk/item/fujitsu-lifebook-a576-core-i5-6th-gen-8gb-180gb-ssd-156-iid-1109290483
Featured,90000,Msi,,Used,Laptop,"Macbook Pro 2019 D Ground, Faisalabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-iid-1108974079
Featured,75000,Msi,,Used,Laptop,"Microsoft Surface Laptop Go Quaid-e-Azam Interchange, Lahore•5 days ago Chat",https://www.olx.com.pk/item/microsoft-surface-laptop-go-iid-1109423918
Featured,1000,Msi,,Used,Laptop,"MacBook Pro 2019 – 16"" | 32GB RAM | 512GB SSD I-10/3, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-16-32gb-ram-512gb-ssd-iid-1109179787
Featured,95000,Msi,,Used,Laptop,"Acer Aspire A515-57 | i5 12th Gen | 8GB RAM | 256GB SSD | With Charger Al Hamra Town, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/acer-aspire-a515-57-i5-12th-gen-8gb-ram-256gb-ssd-with-charger-iid-1108864931
Featured,45000,Msi,,Used,Laptop,"Dell Latitude 7200 2in1 | i5-8th | COD All over Pakistan D Ground, Faisalabad•4 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7200-2in1-i5-8th-cod-all-over-pakistan-iid-1109591070
Delivery,1560,Msi,,Used,Laptop,"Rs 2,400 35% 4 in 1 Fast Charging & Data Cable | Type C to Type C | USB A to Type C | USB C to Lighting | USB A to Lighting | 65W PD | Type-C + USB-A for Laptop, iPhone, Android, MacBook | 1 Meter Set of 4 Cables",https://www.olx.com.pk/item/4-in-1-fast-charging-data-cable-type-c-to-type-c-usb-a-to-type-c-usb-c-to-lighting-usb-a-to-lighting-65w-pd-type-c-usb-a-for-laptop-iphone-android-macbook-1-meter-set-of-4-cables-iid-ev487683-1
Delivery,2000,Msi,,Used,Laptop,"Rs 4,000 50% USB to Type C Fast Charging & Data Cable – Compatible with Samsung, Vivo, Oppo, Realme, Infinix, OnePlus, Xiaomi, Techno, iTel, Huawei & More | 2M Durable Charging (Cable Set of 10 Cables)",https://www.olx.com.pk/item/usb-to-type-c-fast-charging-data-cable-compatible-with-samsung-vivo-oppo-realme-infinix-oneplus-xiaomi-techno-itel-huawei-more-2m-durable-charging-cable-set-of-10-cables-iid-ev487679-1
Delivery,1550,Msi,,Used,Laptop,"Rs 8,664 82% 3 in 1 Fast Charging Cable 100W Multi Charging Cable, Nylon Braided, Type C , Micro , Lightning Cables 4 Pcs 4.0 (1)",https://www.olx.com.pk/item/3-in-1-fast-charging-cable-100w-multi-charging-cable-nylon-braided-type-c-micro-lightning-cables-4-pcs-iid-ev487678-1
Delivery,346000,Msi,,Used,Laptop,"Rs 800 57% USB Extension Cable Male to Female 1.5 Meter USB 3.0 High-Speed Data Extender Cord for Smart TV, PS4, Xbox, Laptop, Desktop, HDD, SSD, PC – Fast Charging & Data Transfer Wire",https://www.olx.com.pk/item/usb-extension-cable-male-to-female-1-5-meter-usb-3-0-high-speed-data-extender-cord-for-smart-tv-ps4-xbox-laptop-desktop-hdd-ssd-pc-fast-charging-data-transfer-wire-iid-ev440134-1
Delivery,399000,Msi,,Used,Laptop,Rs 600 34% USB Extension Cord Cable Male To Female 1.5 Meter Extender Long Cable For Keyboard Printer Mouse USB,https://www.olx.com.pk/item/usb-extension-cord-cable-male-to-female-1-5-meter-extender-long-cable-for-keyboard-printer-mouse-usb-iid-ev487672-1
Delivery,1799,Msi,,Used,Laptop,"Rs 1,849 3% Smart Universal Extension Board with 4 Power Sockets, 3 USB Ports, and 1 Type C Plug – 3 Meter Heavy Duty Copper Wire",https://www.olx.com.pk/item/smart-universal-extension-board-with-4-power-sockets-3-usb-ports-and-1-type-c-plug-3-meter-heavy-duty-copper-wire-iid-ev436580-1
Delivery,1499,Msi,,Used,Laptop,DAAZLED RGB LED Smart String Light - 5-Meter Bluetooth USB Waterproof Strip with Mobile App and Music Sync,https://www.olx.com.pk/item/daazled-rgb-led-smart-string-light-5-meter-bluetooth-usb-waterproof-strip-with-mobile-app-and-music-sync-iid-ev436625-1
Delivery,1849,Msi,,Used,Laptop,"Smart Universal Extension Board with 4 Power Sockets, 3 USB Ports, and Type C Plug for Mobile Charging, 3 Meter Copper Wire, Multicolor",https://www.olx.com.pk/item/smart-universal-extension-board-with-4-power-sockets-3-usb-ports-and-type-c-plug-for-mobile-charging-3-meter-copper-wire-multicolor-iid-ev436616-1
Delivery,1899,Msi,,Used,Laptop,Neckband Wireless Headset 5.3 NeckBand Strap Headset Gaming LED display Stereo Sports headset with magnetic earbuds Nackband,https://www.olx.com.pk/item/neckband-wireless-headset-5-3-neckband-strap-headset-gaming-led-display-stereo-sports-headset-with-magnetic-earbuds-nackband-iid-ev483389-1
Featured,1000,Msi,,Used,Laptop,"Apple Macbook Air 2020, M1 Chip, 256GB SSD, 8GB Ram Magic keyboard Township, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/apple-macbook-air-2020-m1-chip-256gb-ssd-8gb-ram-magic-keyboard-iid-1108933300
Featured,2000,Msi,,Used,Laptop,"Apple Macbook Pro M1 2021,14 Inches,16GB Ram 512GB SSD, 14 Core GPU Johar Town Phase 1, Lahore•1 day ago Call Chat",https://www.olx.com.pk/item/apple-macbook-pro-m1-202114-inches16gb-ram-512gb-ssd-14-core-gpu-iid-1109557104
Featured,85500,Msi,,Used,Laptop,"Dell Latitude 3320 Core i7 11TH Gen 8GB DDR4 256GB Depalpur Road, Okara•1 week ago Call Chat",https://www.olx.com.pk/item/dell-latitude-3320-core-i7-11th-gen-8gb-ddr4-256gb-iid-1109107143
Featured,32999,Msi,,Used,Laptop,"HP ZBook 15 G2 Laptop |i7 4th Gen| 8/256 GB | 1GB Graphic Card Johar Town, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-zbook-15-g2-laptop-i7-4th-gen-8256-gb-1gb-graphic-card-iid-1108167827
Featured,14500,Msi,,Used,Laptop,"Lenovo chromebook | touchscreen | chrome OS laptop | 360° Flip | 32GB Scheme 33, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-chromebook-touchscreen-chrome-os-laptop-360-flip-32gb-iid-1109036305
Featured,1000,Msi,,New,Laptop,"Brand New Mechrevo R14P Ryzen 5 Laptop | Open Box Warranty Bahria Town Phase 4, Rawalpindi•17 hours ago Call Chat",https://www.olx.com.pk/item/brand-new-mechrevo-r14p-ryzen-5-laptop-open-box-warranty-iid-1109564198
Featured,65000,Msi,,New,Laptop,"Dell Latitude 7420 Core i5 11th Gen, 8GB RAM, 256GB 14"" Fresh stock Kalma Chowk, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7420-core-i5-11th-gen-8gb-ram-256gb-14-fresh-stock-iid-1108914918
Featured,2000,Msi,,Used,Laptop,"MacBook Air M2 15-Inch (2023) – Space Gray | For Sale Johar Town Phase 1, Lahore•1 day ago Call Chat",https://www.olx.com.pk/item/macbook-air-m2-15-inch-2023-space-gray-for-sale-iid-1107842318
Featured,37000,Msi,,Used,Laptop,"HP Elitebook 820 G3 Core ( i5-6th ) 8/256 HP Laptop Johar Town Phase 1, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-820-g3-core-i5-6th-8256-hp-laptop-iid-1108343950
Delivery,535000,Msi,,Used,Laptop,Rs 699 23% Rechargeable Electric Kitchen Lighter with Long Neck and USB Arc Technology for Stoves and Candles,https://www.olx.com.pk/item/rechargeable-electric-kitchen-lighter-with-long-neck-and-usb-arc-technology-for-stoves-and-candles-iid-ev479679-1
